production-class,test-method,entropy
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test39,0.8018185525433373
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test40,1.3862943611198906
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test41,0.45056120886630463
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test42,0.5623351446188083
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test43,1.0237155068361252
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test44,-0.0
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test45,1.1973401339967784
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test46,-0.0
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test47,0.3250829733914482
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test48,0.45056120886630463
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test49,0.6909233093138181
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test50,-0.0
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test51,0.6365141682948128
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test52,0.9502705392332347
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test53,1.2047933096947843
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test54,0.34883209584303193
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test55,1.0937704472491416
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test56,1.6094379124341005
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test57,-0.0
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test58,-0.0
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test59,1.5607104090414063
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test60,-0.0
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test61,-0.0
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test62,1.1822230016451067
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test63,1.0027182645175161
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test64,1.0596846673731528
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test65,-0.0
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test66,-0.0
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test67,1.020036958401841
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test68,1.237597168232557
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,test69,1.4593594123475304
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test00,1.0986122886681096
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test01,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test02,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test03,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test04,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test05,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test06,1.0986122886681096
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test07,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test08,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test09,1.0986122886681096
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test10,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test11,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test12,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test13,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test14,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test15,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test16,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test17,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test18,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test19,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test20,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test21,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test22,1.0986122886681096
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test23,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test24,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test25,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test26,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test27,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test28,0.6931471805599453
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test29,0.6365141682948128
com.liferay.portlet.dynamicdatamapping.service.impl.DDMStructureLocalServiceImpl,test30,0.5623351446188083
weka.core.Attribute,test00,3.4339872044851467
weka.core.Attribute,test01,1.945910149055313
weka.core.Attribute,test02,1.945910149055313
weka.core.Attribute,test03,0.8587543173837989
weka.core.Attribute,test04,1.7917594692280547
weka.core.Attribute,test05,1.945910149055313
weka.core.Attribute,test06,1.7917594692280547
weka.core.Attribute,test07,2.359849252163834
weka.core.Attribute,test08,1.2265558156134033
weka.core.Attribute,test09,-0.0
weka.core.Attribute,test10,-0.0
weka.core.Attribute,test11,1.7917594692280547
weka.core.Attribute,test12,1.6094379124341005
weka.core.Attribute,test13,1.0986122886681096
weka.core.Attribute,test14,0.6081583698769648
weka.core.Attribute,test15,1.6094379124341005
weka.core.Attribute,test16,0.7371823152157605
weka.core.Attribute,test17,1.6094379124341005
weka.core.Attribute,test18,1.945910149055313
weka.core.Attribute,test19,1.9061547465398496
weka.core.Attribute,test20,0.8369882167858358
weka.core.Attribute,test21,0.900368082936878
weka.core.Attribute,test22,2.3978952727983707
weka.core.Attribute,test23,1.7917594692280547
weka.core.Attribute,test24,1.7917594692280547
weka.core.Attribute,test25,1.7917594692280547
weka.core.Attribute,test26,1.186092030664543
weka.core.Attribute,test27,1.6094379124341005
weka.core.Attribute,test28,1.7917594692280547
weka.core.Attribute,test29,1.6094379124341005
weka.core.Attribute,test30,1.5607104090414063
weka.core.Attribute,test31,0.7371823152157605
weka.core.Attribute,test32,1.4750763110546947
weka.core.Attribute,test33,1.6094379124341005
weka.core.Attribute,test34,1.7917594692280547
weka.core.Attribute,test35,0.5305096302300271
weka.core.Attribute,test36,0.8587543173837989
weka.core.Attribute,test37,0.6081583698769648
weka.core.Attribute,test38,2.5649493574615376
weka.core.Attribute,test39,0.8369882167858358
weka.core.Attribute,test40,0.9547078905567681
weka.core.Attribute,test41,0.7371823152157605
weka.core.Attribute,test42,0.8587543173837989
weka.core.Attribute,test43,1.1851956848497927
weka.core.Attribute,test44,0.9735584326028659
weka.core.Attribute,test45,1.0237842771157732
weka.core.Attribute,test46,0.9943536917623688
weka.core.Attribute,test47,1.7917594692280547
weka.core.Attribute,test48,1.6094379124341005
weka.core.Attribute,test49,1.7917594692280547
weka.core.Attribute,test50,1.139820771427714
weka.core.Attribute,test51,2.006981213752692
weka.core.Attribute,test52,0.9547078905567681
weka.core.Attribute,test53,1.139820771427714
weka.core.Attribute,test54,0.6786071516914347
weka.core.Attribute,test55,1.945910149055313
weka.core.Attribute,test56,0.9371558530657009
weka.core.Attribute,test57,0.830720856220939
weka.core.Attribute,test58,1.0739744781558367
weka.core.Attribute,test59,2.2718685126965625
weka.core.Attribute,test60,1.07468728385077
weka.core.Attribute,test61,0.6893790613840401
weka.core.Attribute,test62,1.5990147122062977
weka.core.Attribute,test63,1.4836940556458569
weka.core.Attribute,test64,1.6661022550876021
weka.core.Attribute,test65,1.6098821155436491
weka.core.Attribute,test66,-0.0
weka.core.Attribute,test67,1.6674619334292946
weka.core.Attribute,test68,1.5607104090414063
weka.core.Attribute,test69,1.3862943611198906
weka.core.Attribute,test70,1.0237842771157732
weka.core.Attribute,test71,0.8627574074262231
weka.core.Attribute,test72,0.623848004006291
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test000,1.5554177308710653
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test001,1.0986122886681096
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test002,1.5003143728435149
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test003,2.6390573296152584
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test004,1.945910149055313
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test005,0.4851359602555111
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test006,2.4849066497880012
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test007,2.1972245773362196
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test008,2.1639556568820564
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test009,0.8665569664077079
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test010,1.027539370637948
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test011,1.1734383613396882
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test012,1.3912669006374894
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test013,1.4263082081930378
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test014,0.9248580073394279
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test015,2.4849066497880012
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test016,2.3978952727983707
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test017,0.7337934980755884
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test018,0.9280857740145539
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test019,1.0472559679279883
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test020,1.3761111492508222
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test021,1.0086074596411065
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test022,1.148505279370441
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test023,0.5042589203142537
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test024,0.8790288262580901
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test025,2.0794415416798357
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test026,1.2029216176304975
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test027,1.2559495495495365
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test028,0.43477126978960756
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test029,0.8908733674302969
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test030,2.772588722239781
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test031,1.1851956848497927
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test032,0.5002880350577578
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test033,1.4052909079582072
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test034,0.46012277819614705
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test035,0.765081839292916
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test036,1.6111578173439172
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test037,0.834325391031979
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test038,1.427342026893965
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test039,0.42781311858014365
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test040,1.137287316184735
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test041,0.6213866418492691
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test042,1.5607104090414063
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test043,2.1336289221524316
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test044,0.9091204938461721
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test045,0.49770459879977186
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test046,0.8143766105438641
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test047,0.9785862843002172
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test048,2.5649493574615376
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test049,0.8019017744427895
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test050,0.49824857446039184
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test051,0.7446546388477188
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test052,1.2025479814519844
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test053,0.7426005303006191
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test054,1.160467221480021
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test055,2.4849066497880012
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test056,1.536386028190076
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test057,1.1311124516313749
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test058,0.34873334521990457
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test059,1.8306855287903427
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test060,1.4244463542587338
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test061,1.024148314219096
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test062,1.7142426500515837
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test063,1.230449216551706
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test064,0.966426475741142
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test065,1.135047776102027
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test066,0.6496650187092845
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test067,0.6473201354672469
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test068,2.890371757896165
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test069,2.70805020110221
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test070,2.5665989181145106
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test071,0.636102037886453
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test072,1.7480673485460891
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test073,0.9374186538855229
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test074,0.6738068852736936
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test075,2.2757106856671507
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test076,0.8803962579048212
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test077,1.134432915866057
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test078,1.1654609719218776
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test079,0.2320281815548616
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test080,1.0466639071453816
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test081,0.2934156662470204
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test082,0.8101709166237561
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test083,0.5598810935067067
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test084,0.522562943640978
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test085,1.0075100960114136
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test086,0.7225782617270033
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test087,1.9459347757561138
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test088,0.5651261627333488
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test089,0.6111530726227854
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test090,0.6848735471085738
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test091,0.654131214115974
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test092,1.0579652698996616
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test093,0.7229100566050916
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test094,0.3717705548354218
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test095,2.044412865633749
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test096,1.301273572363032
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test097,2.0982737395252498
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test098,0.6585283991112398
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test099,0.9551982168540083
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test100,0.7892730950713935
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test101,1.2845610045206302
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test102,1.1848026337222477
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test103,0.7522927744064238
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test104,0.8928907194170173
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test105,0.40209671658385787
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test106,1.7913645320586569
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test107,1.4127486712510282
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test108,0.661275972070648
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test109,1.0041888539330581
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test110,0.44877424313425296
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test111,0.5002880350577578
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test112,0.5448054311250702
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test113,0.8167653050890078
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test114,0.6373735723498939
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test115,0.90862126640292
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test116,0.5125342528699663
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test117,1.2917933696101005
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test118,1.3073599156939435
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test119,1.2570699364010602
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test120,0.7748795670421903
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test121,1.0266598953641373
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test122,2.615630577027551
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test123,0.6102838169264869
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test124,1.512213836630208
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test125,2.3693821196946767
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test126,1.5012567054180554
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,test127,0.7910931872904913
weka.core.Javadoc,test00,0.6931471805599453
weka.core.Javadoc,test01,0.6931471805599453
weka.core.Javadoc,test02,0.6931471805599453
weka.core.Javadoc,test03,2.2047854169135204
weka.core.Javadoc,test04,1.7480673485460891
weka.core.Javadoc,test05,2.3978952727983707
weka.core.Javadoc,test06,1.945910149055313
weka.core.Javadoc,test07,1.242453324894
weka.core.Javadoc,test08,2.70805020110221
weka.core.Javadoc,test09,2.599301927099795
weka.core.Javadoc,test10,2.553237002993714
weka.core.Javadoc,test11,2.1639556568820564
weka.core.Javadoc,test12,2.089935099971897
weka.core.Javadoc,test13,1.7478680974667573
weka.core.Javadoc,test14,0.6365141682948128
weka.attributeSelection.BestFirst,test00,1.7917594692280547
weka.attributeSelection.BestFirst,test01,1.7478680974667573
weka.attributeSelection.BestFirst,test02,1.3862943611198906
weka.attributeSelection.BestFirst,test03,1.0986122886681096
weka.attributeSelection.BestFirst,test04,1.0986122886681096
weka.attributeSelection.BestFirst,test05,1.0986122886681096
weka.attributeSelection.BestFirst,test06,1.6094379124341005
weka.attributeSelection.BestFirst,test07,1.3862943611198906
weka.attributeSelection.BestFirst,test08,1.3862943611198906
weka.attributeSelection.BestFirst,test09,1.0986122886681096
weka.attributeSelection.BestFirst,test10,2.3034884952192693
weka.attributeSelection.BestFirst,test11,1.0986122886681096
weka.attributeSelection.BestFirst,test12,1.7917594692280547
weka.attributeSelection.BestFirst,test13,1.3862943611198906
weka.attributeSelection.BestFirst,test14,1.0986122886681096
weka.attributeSelection.BestFirst,test15,1.242453324894
weka.attributeSelection.BestFirst,test16,1.3862943611198906
weka.attributeSelection.BestFirst,test17,1.3862943611198906
weka.attributeSelection.BestFirst,test18,1.945910149055313
weka.attributeSelection.BestFirst,test19,1.0986122886681096
weka.attributeSelection.BestFirst,test20,2.2397458666084575
weka.attributeSelection.BestFirst,test21,1.3862943611198906
weka.attributeSelection.BestFirst,test22,1.0986122886681096
weka.attributeSelection.BestFirst,test23,1.0986122886681096
weka.attributeSelection.BestFirst,test24,1.0986122886681096
weka.attributeSelection.BestFirst,test25,1.3862943611198906
weka.attributeSelection.BestFirst,test26,1.3321790402101223
weka.attributeSelection.BestFirst,test27,1.0986122886681096
weka.attributeSelection.BestFirst,test28,0.9495936677167384
weka.attributeSelection.BestFirst,test29,2.1639556568820564
weka.attributeSelection.BestFirst,test30,1.242453324894
weka.attributeSelection.BestFirst,test31,1.6094379124341003
weka.attributeSelection.BestFirst,test32,1.4735023850806486
weka.attributeSelection.BestFirst,test33,1.3862943611198906
weka.attributeSelection.BestFirst,test34,2.245171589411516
weka.attributeSelection.BestFirst,test35,1.0317671113505356
weka.attributeSelection.BestFirst,test36,2.0870852946037424
weka.attributeSelection.BestFirst,test37,1.7677103011358954
weka.attributeSelection.BestFirst,test38,1.3893804876429847
weka.attributeSelection.BestFirst,test39,1.0397207708399179
weka.attributeSelection.BestFirst,test40,1.6443863156232512
weka.attributeSelection.BestFirst,test41,1.2275294114572126
weka.attributeSelection.BestFirst,test42,1.3893804876429847
weka.gui.beans.BeanInstance,test00,0.6931471805599453
weka.gui.beans.BeanInstance,test01,0.6931471805599453
weka.gui.beans.BeanInstance,test02,-0.0
weka.gui.beans.BeanInstance,test03,-0.0
weka.gui.beans.BeanInstance,test04,-0.0
weka.gui.beans.BeanInstance,test05,0.410116318288409
weka.gui.beans.BeanInstance,test06,-0.0
weka.gui.beans.BeanInstance,test07,-0.0
weka.gui.beans.BeanInstance,test08,0.6931471805599453
weka.gui.beans.BeanInstance,test09,0.6365141682948128
weka.gui.beans.BeanInstance,test10,1.0986122886681096
weka.gui.beans.BeanInstance,test11,0.5623351446188083
weka.gui.beans.BeanInstance,test12,1.6094379124341005
weka.gui.beans.BeanInstance,test13,1.3862943611198906
weka.gui.beans.BeanInstance,test14,1.0986122886681096
weka.gui.beans.BeanInstance,test15,-0.0
weka.gui.beans.BeanInstance,test16,-0.0
weka.gui.beans.BeanInstance,test17,0.6931471805599453
weka.gui.beans.BeanInstance,test18,0.6365141682948128
weka.gui.beans.BeanInstance,test19,-0.0
weka.gui.beans.BeanInstance,test20,-0.0
weka.gui.beans.BeanInstance,test21,-0.0
weka.gui.beans.BeanInstance,test22,1.242453324894
weka.gui.beans.BeanInstance,test23,-0.0
weka.gui.beans.BeanInstance,test24,-0.0
weka.gui.beans.BeanInstance,test25,-0.0
weka.gui.beans.BeanInstance,test26,-0.0
weka.gui.beans.BeanInstance,test27,0.9002560512685369
weka.gui.beans.BeanInstance,test28,0.5623351446188083
weka.gui.beans.BeanInstance,test29,-0.0
weka.gui.beans.BeanInstance,test30,-0.0
weka.gui.beans.BeanInstance,test31,0.5004024235381879
weka.gui.beans.BeanInstance,test32,1.0986122886681096
weka.gui.beans.BeanInstance,test33,-0.0
weka.gui.beans.BeanInstance,test34,1.0397207708399179
weka.gui.beans.BeanInstance,test35,1.0986122886681096
weka.gui.beans.BeanInstance,test36,0.9502705392332347
weka.gui.beans.BeanInstance,test37,0.5004024235381879
weka.gui.beans.BeanInstance,test38,-0.0
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test00,1.6094379124341005
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test01,1.3862943611198906
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test02,2.3978952727983707
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test03,2.6390573296152584
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test04,1.2424533248940002
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test05,1.2424533248940002
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test06,1.3862943611198906
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test07,1.945910149055313
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test08,1.754105330999288
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test09,2.7804663689386815
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test10,1.7917594692280547
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test11,2.4101942093687723
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test12,2.2459520807289133
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test13,2.058223904131167
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test14,2.231566949043833
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test15,2.2208599566291167
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test16,2.435738601827367
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test17,2.155107982454755
com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance,test18,2.2718685126965625
weka.core.neighboursearch.BallTree,test00,0.6931471805599453
weka.core.neighboursearch.BallTree,test01,0.6931471805599453
weka.core.neighboursearch.BallTree,test02,1.0986122886681096
weka.core.neighboursearch.BallTree,test03,1.0986122886681096
weka.core.neighboursearch.BallTree,test04,0.6931471805599453
weka.core.neighboursearch.BallTree,test05,1.3862943611198906
weka.core.neighboursearch.BallTree,test06,1.3862943611198906
weka.core.neighboursearch.BallTree,test07,1.0986122886681096
weka.core.neighboursearch.BallTree,test08,1.0986122886681096
weka.core.neighboursearch.BallTree,test09,1.0986122886681096
